SampleID,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales,k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales,k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname,k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales
NOM002,0.0,0.0,0.0,0.02105,1.90978,0.11243,0.0,27.3991,0.0,0.0,0.0,0.0,0.0,0.0,0.00481,0.5531999999999999,45.80696000000001,0.11784,23.0717,0.14456000000000002,0.0,0.0,0.0,0.0,0.0,0.02426,0.0,0.0,0.12155,0.0,0.0,0.0,0.0,0.0,0.7080500000000001,0.0,0.00468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOM005,0.0,0.0,0.0,0.0263,0.015609999999999999,0.00262,0.0,18.070940000000007,0.0,0.0,0.00331,0.0,0.0,0.0,0.0138,0.22854,39.09503000000001,0.005529999999999999,0.009559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18784,0.0,0.0,0.0,0.0,0.0,42.316230000000004,0.0,0.0016600000000000002,0.02301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOM009,0.0,0.0,0.0,0.03102,0.13951000000000002,0.78555,0.0,21.135,0.0,0.0,0.0,0.0,0.0,0.0,0.01157,2.36974,66.5629,5.93302,0.12148,0.0,0.0,0.0,0.0,0.0,0.0,1.2943,0.0,0.0,0.02787,0.0,0.0,0.0,0.0,0.0,0.39622,0.0,1.09346,0.0,0.0,0.0,0.0,0.0,0.0,0.09833,0.0
NOM010,0.0,0.0,0.0,0.0,0.0,0.0522,0.0,70.26723999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07401,27.447940000000003,0.22351000000000001,0.49076,0.0,0.0,0.0,0.0,0.0,0.0,0.06766,0.0,0.0,0.6271599999999999,0.0,0.0,0.0,0.0,0.0,0.57929,0.0,0.16685,0.0,0.0,0.0,0.0,0.0,0.0,0.0034100000000000003,0.0
NOM014,0.0,0.0,0.0,0.0,1.02945,0.0625,0.0,85.80497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00858,9.312290000000003,0.07925999999999998,1.72127,0.7651600000000001,0.0,0.0,0.0,0.0,0.0,0.08265,0.0,0.0,0.25238,0.0,0.0,0.0,0.0,0.0,0.88151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOM015,0.00559,0.0,0.0,0.00186,0.0,0.34329000000000004,0.0,56.080009999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00689,39.70795,0.16595000000000001,0.24367,0.0,0.0,0.0,0.0,0.0,0.0,0.11494000000000001,0.0,0.0,1.4297499999999999,0.0,0.0,0.0,0.0,0.0,1.87159,0.0,0.02847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOM016,0.0,0.0,0.0,0.0,0.00634,0.009829999999999998,0.0,74.51932000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033569999999999996,24.680260000000004,0.10819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08465,0.0,0.0,0.0,0.0,0.0,0.19771,0.0,0.36013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOM017,0.00325,0.0,0.0,0.004520000000000001,1.18994,0.7161299999999999,0.0,66.00439,0.0,0.0,0.0,0.0,0.0,0.0,0.00427,0.40206000000000003,21.673899999999996,0.10936,9.49025,0.0,0.0,0.0,0.0,0.0,0.0,0.26457,0.0,0.0,0.02735,0.0,0.0,0.0,0.0,0.0,0.07037,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.0
NOM019,0.0,0.0,0.0,0.0,0.9471700000000001,0.36354,0.0,58.62693,0.0,0.0,0.0,0.0,0.01075,0.0,0.0,0.01138,28.680680000000002,0.060610000000000004,0.82393,0.0,0.0,0.0,0.0,0.0,0.0,3.1574,0.0,0.0,1.21483,0.0,0.0,0.0,0.0,0.0,1.47571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62706,0.0
NOM020,0.0,0.0,0.0,0.0,0.24218999999999996,0.17999,0.0,75.14056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011869999999999999,13.03306,0.006379999999999999,5.54193,0.01648,0.0,0.0,0.0,0.0,0.0,0.47315,0.0,0.0,0.98793,0.0,0.0,0.0,0.0,0.0,4.346550000000001,0.0,0.01993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOM025,0.0,0.0,0.0,0.00534,0.00511,0.02049,0.0,49.019650000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09086,33.96256999999999,0.047,1.1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39961,0.0,0.28859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOM027,0.0,0.0,0.0,0.04653,19.26968,0.09118000000000001,0.0,1.9486499999999998,0.0,0.0,0.01098,0.0,0.0,0.01677,0.0036799999999999997,1.04104,16.3343,0.36443,60.27872000000001,0.0729,0.0,0.0,0.0,0.0,0.0,0.00257,0.0,0.0,0.22213999999999998,0.0,0.0,0.056209999999999996,0.0,0.0,0.21217999999999998,0.0,0.0273,0.0,0.00073,0.0,0.0,0.0,0.0,0.0,0.0
NOM028,0.0,0.0,0.0,0.0124,3.16498,0.89118,0.0,55.24517999999999,0.01369,0.0,0.018230000000000003,0.0,0.0,0.0,0.00328,0.73637,30.558160000000004,0.8213,0.22605,0.05138,0.0,0.0,0.0,0.0,0.0,0.02493,0.0,0.0,0.14933000000000002,0.0,0.0,0.0,0.0,0.0,8.08283,0.0,0.0006900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-001,0.0,0.0,0.0,0.0008900000000000001,0.0,1.03026,0.0,62.43869999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30798,26.953860000000002,0.37857999999999997,5.841469999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.61494,0.0,0.0,1.1342200000000002,0.0,0.0,0.0,0.0,0.0,1.29789,0.0,0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-002,0.0,0.0,0.0,0.0,0.006999999999999999,0.022750000000000003,0.0,72.91675000000002,0.0,0.0,0.02623,0.0,0.0,0.0,0.00165,0.11626,6.434739999999999,0.02443,9.31384,4.787629999999999,0.0,0.0,0.0,0.0,0.0,1.76523,0.0,0.0,0.7581600000000001,0.0,0.0,0.0,0.0,0.0,3.82536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-003,0.0,0.0,0.0,0.0,0.16953000000000001,0.74438,0.0,28.225000000000005,0.0,0.0,0.00594,0.0,0.006640000000000001,0.0,0.0,0.21649,52.20372,2.8068,2.62514,2.5023799999999996,0.0,0.0,0.0,0.0,0.0,0.44322,0.0,0.0,2.22337,0.0,0.0,0.0,0.0,0.0,7.51668,0.0,0.31071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-004,0.0,0.0,0.0,0.14901,5.335850000000001,0.15768,0.0,38.749750000000006,0.01026,0.0,0.0,0.0,0.0068,0.0,0.00469,3.0462,40.12118,0.16951,7.8338600000000005,0.00449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583999999999999,0.0,0.04972,0.0,0.0,0.0,0.0,1.04963,0.0,3.26554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-005,0.0,0.0,0.0,0.0,0.00151,0.17016,0.0,36.90022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17128,16.474320000000002,0.0259,0.09076000000000001,0.043460000000000006,0.0,0.0,0.0,0.0,0.0,0.41462000000000004,0.0,0.0,0.41471,0.0,0.0,0.0,0.0,0.0,45.29306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-006,0.0,0.0,0.0,0.0,0.24260000000000004,0.07229999999999999,0.0,88.83070000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30129,4.617540000000001,0.09553,5.1254800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37777,0.0,0.0,0.0,0.0,0.0,0.29745,0.0,0.03938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-007,0.0235,0.0,0.0,0.0,0.51085,0.51151,0.0,49.1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5493399999999999,10.94726,0.09736999999999998,35.64835,1.3685100000000001,0.0,0.0,0.0,0.0,0.0,0.35748,0.0,0.0,0.40425,0.0,0.0,0.0,0.0,0.0,0.45241000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037600000000000003,0.0
T2D-008,0.98346,0.006,0.0,0.0,1.31995,0.12725,0.0,73.12415999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5849800000000003,19.28066,0.07009,0.036320000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.62693,0.0,0.0,0.6914100000000001,0.0,0.049260000000000005,0.0,0.0,0.0,1.70992,0.0,0.0,0.0,0.0,0.0,0.0,0.00587,0.0,0.38368,0.0
T2D-009,0.0,0.0,0.0,0.0,0.0,0.06173,0.0,54.29833999999998,0.0,0.0,0.0032600000000000003,0.0,0.0,0.0,0.00556,0.19330999999999998,40.763849999999984,0.02083,3.1078,0.08231999999999999,0.0,0.0,0.0,0.0,0.0,0.19951,0.0,0.0,0.0,0.00217,0.0,0.0,0.0,0.0,0.37241,0.0,0.85436,0.0,0.0,0.0,0.0,0.0,0.0,0.034539999999999994,0.0
T2D-010,0.0,0.0,0.0,0.0,47.15354000000001,0.34058,0.0,35.36493999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043,12.09213,0.04711,3.68129,0.0,0.0,0.0,0.0,0.0,0.0,0.43707999999999997,0.0,0.0,0.01139,0.0,0.0,0.0,0.0,0.0,0.8014600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-011,0.0,0.0,0.0,0.0,1.9794100000000001,0.11800000000000001,0.0,29.223630000000004,0.0,0.0,0.00256,0.0,0.0,0.0,0.0,0.02698,51.041470000000004,0.08725000000000001,5.93995,0.0,0.0,0.0,0.0,0.0,0.0,0.16372,0.0,0.0,0.19469999999999998,0.0,0.0,0.0,0.0,0.0,11.184949999999999,0.0,0.03465,0.0,0.0,0.0,0.0,0.0,0.0,0.0027199999999999998,0.0
T2D-012,0.0,0.0,0.0,0.00162,0.0153,0.16224,0.0,39.10396,0.0,0.0,0.00674,0.0,0.0,0.0,0.01618,0.32501,34.78542000000001,0.15394000000000002,0.12237999999999999,0.00692,0.0,0.0,0.0,0.0,0.0,0.15469,0.0,0.0,0.7645699999999999,0.00074,0.0,0.0,0.0,0.0,9.40014,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,14.84416,0.0
T2D-013,0.0,0.0,0.0,0.0,0.0,0.29631,0.0,35.73483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023659999999999997,60.907060000000016,0.13949999999999999,2.38779,0.0,0.0,0.0,0.0,0.0,0.0,0.11327999999999999,0.0,0.0,0.27692,0.0,0.0,0.0,0.0,0.0,0.12064000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-014,0.0,0.0,0.0,0.012289999999999999,3.5865100000000005,0.00635,0.0,44.57838999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00412,0.51123,23.98603,0.54851,0.39796000000000004,0.25268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043320000000000004,0.0,0.0,0.0,0.0,0.0,26.04355,0.0,0.0194,0.00965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-015,0.0,0.0,0.0,0.0,1.14576,1.3011000000000001,0.0,56.36688000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15248,24.260699999999996,0.09914999999999999,12.715880000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.28773,0.0,0.0,1.01679,0.0,0.07948,0.0,0.0,0.0,2.4751000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.09892000000000001,0.0,0.0,0.0
T2D-016,0.0,0.0,0.0,0.00016999999999999999,12.85379,8.14535,0.0,50.595259999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425799999999999,21.697820000000007,0.36558,1.10243,0.30987999999999993,0.0,0.0,0.0,0.0,0.0,1.0956800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.091459999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-017,0.0,0.0,0.0,0.00167,0.00868,0.09711,0.0,83.65483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05093,6.57687,0.11541,0.60024,0.31492,0.0,0.0,0.0,0.0,0.0,0.60939,0.0,0.0,1.1371000000000002,0.0,0.0,0.0,0.0,0.0,6.83281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-018,0.0,0.0,0.0,0.01127,3.23991,1.0890700000000002,0.0,60.86566999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00151,2.2481199999999997,19.236150000000002,0.54235,8.11211,0.00123,0.0,0.0,0.0,0.0,0.0,1.20033,0.0,0.0,1.9496200000000001,0.0,0.0,0.0,0.0,0.0,1.47124,0.0,0.030010000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0014199999999999998,0.0
T2D-019,0.0,0.0,0.0,0.0,0.22621,0.19996,0.0,55.307140000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.570230000000002,2.6478800000000002,10.64246,0.58743,0.0,0.0,0.0,0.0,0.0,0.01258,0.0,0.0,0.49203,0.0,0.0,0.0,0.0,0.0,8.79532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51877,0.0
T2D-020,0.0,0.0,0.0,0.08437,4.18261,0.015969999999999998,0.0,7.32182,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,2.1568600000000004,18.044710000000006,0.026,18.9697,1.53159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.65713999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-021,0.0,0.0,0.0,0.0,0.49223999999999996,0.38173,0.0,70.97518000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042370000000000005,11.961510000000002,0.17726000000000003,9.81468,0.0,0.0,0.0,0.0,0.0,0.0,0.11429,0.0,0.0,2.29975,0.0,0.0,0.0,0.0,0.0,3.6984299999999997,0.0,0.0347,0.0,0.0,0.0,0.0,0.00039,0.0,0.0,0.00748
T2D-022,0.0,0.0,0.0,0.17642999999999998,0.012190000000000001,0.4774899999999999,0.0,43.60804999999999,0.0,0.0,0.00252,0.0,0.0,0.0,0.6134,7.541920000000001,31.174059999999994,0.43906999999999996,4.955780000000001,0.84413,0.0,0.0,0.0,0.0,0.0,0.30184,0.0,0.00293,3.0843000000000007,0.00398,0.0,0.0,0.00912,0.0,0.14523,0.0,6.607550000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-023,0.0,0.0,0.0,0.04410000000000001,0.18296,0.29002,0.0,60.22114,0.0,0.0,0.0006799999999999999,0.0,0.0,0.0,0.02333,2.60966,23.10836,0.14561000000000002,6.870249999999999,0.7650100000000001,0.0,0.0,0.0,0.0,0.0,2.3565899999999997,0.00798,0.0,0.54066,0.0015400000000000001,0.0,0.0,0.0,0.0,0.23339000000000001,0.0,2.5987000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-024,0.0,0.0,0.0,0.00232,0.0,0.49457999999999996,0.0,11.208590000000001,0.0,0.0,0.029199999999999997,0.0,0.00556,0.0,0.00373,0.16754999999999998,56.509399999999985,2.3555800000000002,7.23291,0.00349,0.0,0.0,0.0,0.0,0.0,0.7943100000000001,0.0,0.0,0.55003,0.0,0.0,0.0,0.0,0.0,20.64142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131,0.0
T2D-025,0.0,0.0,0.0,0.0,0.18731,0.54269,0.0,61.899089999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.6838500000000001,26.11642999999999,0.04775,7.957319999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.43721,0.0,0.0,0.51374,0.0,0.0,0.0,0.0,0.0,1.54309,0.0,0.07127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-026,0.0,0.0,0.0042,0.0,0.0038399999999999997,0.6124599999999999,0.0,43.511660000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024960000000000003,19.503839999999997,1.75524,0.0,0.13564,0.0,0.0,0.0,0.0,0.0,0.92521,0.0,0.0,2.84868,0.0,0.0,0.0,0.0,0.0,30.674290000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-028,0.0,0.0,0.0,0.0,0.13794,0.101,0.0,44.40444,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,3.57685,47.89565,0.14234,2.3280399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.6154399999999999,0.02349,0.01031,0.0034700000000000004,0.0,0.0,0.0,0.0,0.0,0.42607,0.0,0.33441000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-029,0.0,0.0,0.0,0.00817,40.995549999999994,0.9401100000000001,0.0,5.813110000000001,0.00278,0.0,0.0,0.0,0.0,0.0,0.01061,7.18264,10.88151,0.18794,26.03726,0.0037199999999999998,0.0,0.0,0.0,0.0,0.0,0.20882,0.0,0.22476000000000002,0.01385,0.00867,0.0,0.0,0.00058,0.0,0.9155599999999999,0.0,6.5643899999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-030,0.0,0.0,0.0,0.0,0.0,2.3131500000000003,0.0,45.70356,0.0,0.0,0.0,0.0,0.007379999999999999,0.0,0.0,0.00165,17.37068,0.20612,27.797049999999995,0.42306000000000005,0.0,0.0,0.0,0.0,0.0,0.58804,0.0,0.0,2.3663600000000002,0.0,0.0,0.0,0.0,0.0,3.0992900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12369000000000001,0.0
T2D-031,0.0,0.0,0.0,0.0,1.6172799999999998,0.33003,0.0,80.07481999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89066,1.24734,0.028239999999999998,0.32285,0.0,0.0,0.0,0.0,0.0,0.8362400000000001,0.0,0.0,0.25447,0.0,0.0,0.0,0.0,0.0,2.3980400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-036,0.79209,0.0057,0.0,0.00359,0.0,0.8677299999999999,0.0,48.69692999999999,0.0,0.0,0.0,0.0,0.00792,0.0,0.0,0.29752999999999996,24.310809999999996,2.36434,0.02064,0.0,0.0,0.0,0.0,0.0,0.0,0.3576,0.0,0.0,0.9552900000000001,0.0,0.0,0.0,0.0,0.0,2.7428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57704,0.0
T2D-039,0.0,0.0,0.0,0.0,46.06409,0.8773399999999999,0.0,13.071669999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541,19.145400000000002,0.02114,17.357279999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.26471,0.0,0.0,0.09658,0.0,0.0,0.0,0.0,0.0,2.3889199999999997,0.0,0.05878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-040,0.1214,0.0,0.0,0.0,0.00985,0.25209000000000004,0.0,52.20452,0.0,0.0,0.00268,0.0,0.0,0.0,0.0,0.03429,27.735959999999995,0.38194999999999996,11.42099,0.0,0.0,0.0,0.0,0.0,0.0,3.91313,0.0,0.0,0.01499,0.0,0.0,0.0,0.0,0.0,3.81493,0.0,0.0854,0.0,0.0,0.0,0.0,0.0,0.0,0.007809999999999999,0.0
T2D-041,0.0,0.0,0.0,0.048620000000000003,0.27865999999999996,0.9215699999999999,0.0,33.642619999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26941,52.869329999999984,0.49671000000000004,5.69669,0.29215,0.0,0.0,0.0,0.0,0.0,0.18872,0.0,0.0,0.5661,0.03173,0.0,0.0,0.0,0.0,4.69768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-042,0.0,0.0,0.0,0.0,0.014830000000000001,0.90826,0.0,35.96609,0.0,0.0,0.00131,0.0,0.0,0.0,0.0,0.23162999999999997,55.74288,0.6578999999999999,0.08292,2.95185,0.0,0.0,0.0,0.0,0.0,0.75238,0.0,0.0,0.6775700000000001,0.0,0.0,0.0,0.0,0.0,0.51005,0.0,0.01984,0.0,0.0,0.0,0.0,0.0,0.0,1.48244,0.0
T2D-043,0.0,0.0,0.0,0.0,4.63854,0.6920700000000001,0.0,56.02017999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07880000000000001,21.438590000000005,3.52306,0.41477,0.0,0.0,0.0,0.0,0.0,0.0,0.46027,0.0,0.0,0.43073,0.00855,0.0,0.0,0.0,0.0,2.09194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20249,0.0
T2D-044,0.0,0.0,0.0,0.0,0.59375,0.16496000000000002,0.0,80.07576000000002,0.006529999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.022899999999999997,2.2993799999999998,0.06565,14.3842,0.17454999999999998,0.0,0.0,0.0,0.0,0.0,2.0720400000000003,0.0,0.0,0.00322,0.0,0.0,0.0,0.0,0.0,0.13706000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-045,0.03182,0.0,0.0,0.0,0.049839999999999995,0.12622999999999998,0.0,73.29416,0.00579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00301,0.41420999999999997,3.59902,0.45364,0.0,0.0,0.0,0.0,0.0,1.4825899999999999,0.0,0.0,0.31229,0.0,0.0,0.0,0.0,0.0,0.65775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56963,0.0
T2D-046,0.006880000000000001,0.0,0.0,0.0,0.046610000000000006,0.23418,0.0,79.70674,0.0,0.0,0.0,0.0,0.0,0.0,0.00114,0.07903,11.265659999999999,0.7484900000000001,6.5573500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.025849999999999998,0.0,0.0,1.19896,0.0,0.027880000000000002,0.0,0.0,0.0,0.09799,0.0,0.00321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-047,0.0,0.0,0.0,0.0,0.28707,0.42872,0.0,37.16039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.827510000000004,0.32167,42.14963,0.1152,0.0,0.0,0.0,0.0,0.0,0.01114,0.0,0.0,0.6567700000000001,0.0,0.0,0.0,0.0,0.0,0.7917299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25014,0.0
T2D-048,0.0,0.0,0.0,0.023920000000000004,2.24409,0.6632,0.0,55.42303999999999,0.0,0.0,0.00123,0.0,0.0,0.0,0.0,0.49548000000000003,30.809530000000002,0.49799,7.387630000000001,0.058710000000000005,0.0,0.0,0.0,0.0,0.0,0.12822,0.0,0.0,1.2888799999999998,0.00035,0.0,0.0,0.0,0.0,0.06553,0.0,0.9121900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T2D-049,0.46757,0.0,0.0,0.36572,0.67957,1.2381299999999997,0.0,35.80211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54089,35.99211000000001,0.61615,0.06305000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.03907,0.0,0.0,0.92799,0.0,0.0,0.0,0.0,0.0,3.44882,0.0,0.00512,0.0,0.0,0.0,0.0,0.0,0.0,19.81373,0.0
